,_time,_measurement,machine,Current_1,Current_2,Current_3,Power_Factor,Power_kVA,Power_kVAR,Power_kW,Voltage_1,Voltage_2,Voltage_3
153,2024-01-10 15:29:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.5856475830078,0.0,0.0
154,2024-01-10 15:29:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.08966064453125,0.0,0.0
155,2024-01-10 15:30:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.54957580566406,0.0,0.0
156,2024-01-10 15:30:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.7152099609375,0.0,0.0
157,2024-01-10 15:31:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.67796325683594,0.0,0.0
158,2024-01-10 15:31:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9348907470703,0.0,0.0
159,2024-01-10 15:32:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.81394958496094,0.0,0.0
160,2024-01-10 15:32:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.45587158203125,0.0,0.0
161,2024-01-10 15:33:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.67013549804688,0.0,0.0
162,2024-01-10 15:33:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.71932983398438,0.0,0.0
163,2024-01-10 15:33:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.58778381347656,0.0,0.0
164,2024-01-10 15:34:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.46934509277344,0.0,0.0
165,2024-01-10 15:34:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.71148681640625,0.0,0.0
166,2024-01-10 15:35:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.5699462890625,0.0,0.0
167,2024-01-10 15:35:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.57041931152344,0.0,0.0
168,2024-01-10 15:36:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.39186096191406,0.0,0.0
169,2024-01-10 15:36:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.28103637695312,0.0,0.0
170,2024-01-10 15:37:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.64947509765625,0.0,0.0
171,2024-01-10 15:37:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.6168212890625,0.0,0.0
172,2024-01-10 15:38:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.79302978515625,0.0,0.0
173,2024-01-10 15:38:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.65121459960938,0.0,0.0
174,2024-01-10 15:38:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.2790985107422,0.0,0.0
175,2024-01-10 15:39:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.1766815185547,0.0,0.0
176,2024-01-10 15:39:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.05966186523438,0.0,0.0
177,2024-01-10 15:40:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.98956298828125,0.0,0.0
178,2024-01-10 15:40:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.23316955566406,0.0,0.0
179,2024-01-10 15:41:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.71717834472656,0.0,0.0
180,2024-01-10 15:41:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.4434051513672,0.0,0.0
181,2024-01-10 15:42:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.4843292236328,0.0,0.0
182,2024-01-10 15:42:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.8933563232422,0.0,0.0
183,2024-01-10 15:43:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.798095703125,0.0,0.0
184,2024-01-10 15:43:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.53147888183594,0.0,0.0
185,2024-01-10 15:44:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0193328857422,0.0,0.0
186,2024-01-10 15:44:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.4297332763672,0.0,0.0
187,2024-01-10 15:45:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.7783966064453,0.0,0.0
188,2024-01-10 15:45:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.85543823242188,0.0,0.0
189,2024-01-10 15:46:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.95623779296875,0.0,0.0
190,2024-01-10 15:46:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.04788208007812,0.0,0.0
191,2024-01-10 15:46:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.318603515625,0.0,0.0
192,2024-01-10 15:47:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.12847900390625,0.0,0.0
193,2024-01-10 15:47:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.1322021484375,0.0,0.0
194,2024-01-10 15:48:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.08566284179688,0.0,0.0
195,2024-01-10 15:48:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.2600860595703,0.0,0.0
196,2024-01-10 15:49:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.45071411132812,0.0,0.0
197,2024-01-10 15:49:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.56838989257812,0.0,0.0
198,2024-01-10 15:50:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.62338256835938,0.0,0.0
199,2024-01-10 15:50:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.5494384765625,0.0,0.0
200,2024-01-10 15:51:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.4772186279297,0.0,0.0
201,2024-01-10 15:51:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.169921875,0.0,0.0
202,2024-01-10 15:51:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.18748474121094,0.0,0.0
203,2024-01-10 15:52:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.47793579101562,0.0,0.0
204,2024-01-10 15:52:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.60296630859375,0.0,0.0
205,2024-01-10 15:53:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.38265991210938,0.0,0.0
206,2024-01-10 15:53:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.33534240722656,0.0,0.0
207,2024-01-10 15:54:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.54148864746094,0.0,0.0
208,2024-01-10 15:54:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.68978881835938,0.0,0.0
209,2024-01-10 15:55:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.86773681640625,0.0,0.0
210,2024-01-10 15:55:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.77671813964844,0.0,0.0
211,2024-01-10 15:56:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0455322265625,0.0,0.0
212,2024-01-10 15:56:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.06080627441406,0.0,0.0
213,2024-01-10 15:57:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.63363647460938,0.0,0.0
214,2024-01-10 15:57:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.01266479492188,0.0,0.0
215,2024-01-10 15:57:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.19744873046875,0.0,0.0
216,2024-01-10 15:58:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.1591033935547,0.0,0.0
217,2024-01-10 15:58:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9344482421875,0.0,0.0
218,2024-01-10 15:59:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.84619140625,0.0,0.0
219,2024-01-10 15:59:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.09751892089844,0.0,0.0
220,2024-01-10 16:00:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.21043395996094,0.0,0.0
221,2024-01-10 16:00:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.47760009765625,0.0,0.0
222,2024-01-10 16:01:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.2152862548828,0.0,0.0
223,2024-01-10 16:01:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.28463745117188,0.0,0.0
224,2024-01-10 16:01:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.1211700439453,0.0,0.0
225,2024-01-10 16:02:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.8737335205078,0.0,0.0
226,2024-01-10 16:02:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.86732482910156,0.0,0.0
227,2024-01-10 16:03:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.8527069091797,0.0,0.0
228,2024-01-10 16:03:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.6466064453125,0.0,0.0
229,2024-01-10 16:04:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0452117919922,0.0,0.0
230,2024-01-10 16:04:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.2593536376953,0.0,0.0
231,2024-01-10 16:05:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0381622314453,0.0,0.0
232,2024-01-10 16:05:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.73561096191406,0.0,0.0
233,2024-01-10 16:06:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.8704376220703,0.0,0.0
234,2024-01-10 16:06:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.81723022460938,0.0,0.0
235,2024-01-10 16:06:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.11251831054688,0.0,0.0
236,2024-01-10 16:07:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.87979125976562,0.0,0.0
237,2024-01-10 16:07:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.8669891357422,0.0,0.0
238,2024-01-10 16:08:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.97366333007812,0.0,0.0
239,2024-01-10 16:08:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.25155639648438,0.0,0.0
240,2024-01-10 16:09:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.11740112304688,0.0,0.0
241,2024-01-10 16:09:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.6782684326172,0.0,0.0
242,2024-01-10 16:10:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.32064819335938,0.0,0.0
243,2024-01-10 16:10:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0751190185547,0.0,0.0
244,2024-01-10 16:10:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.33946228027344,0.0,0.0
245,2024-01-10 16:11:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.28347778320312,0.0,0.0
246,2024-01-10 16:11:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.07046508789062,0.0,0.0
247,2024-01-10 16:12:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.10067749023438,0.0,0.0
248,2024-01-10 16:12:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.20010375976562,0.0,0.0
249,2024-01-10 16:13:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.88218688964844,0.0,0.0
250,2024-01-10 16:13:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.87586975097656,0.0,0.0
251,2024-01-10 16:14:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.94290161132812,0.0,0.0
252,2024-01-10 16:14:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.9689178466797,0.0,0.0
253,2024-01-10 16:15:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.699462890625,0.0,0.0
254,2024-01-10 16:15:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.77645874023438,0.0,0.0
255,2024-01-10 16:15:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.45101928710938,0.0,0.0
256,2024-01-10 16:16:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.432373046875,0.0,0.0
257,2024-01-10 16:16:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.6978759765625,0.0,0.0
258,2024-01-10 16:17:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.49856567382812,0.0,0.0
259,2024-01-10 16:17:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.26364135742188,0.0,0.0
260,2024-01-10 16:18:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.00338745117188,0.0,0.0
261,2024-01-10 16:18:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.83851623535156,0.0,0.0
262,2024-01-10 16:19:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.8119659423828,0.0,0.0
263,2024-01-10 16:19:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.8413848876953,0.0,0.0
264,2024-01-10 16:20:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.71047973632812,0.0,0.0
265,2024-01-10 16:20:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.7172393798828,0.0,0.0
266,2024-01-10 16:21:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.05914306640625,0.0,0.0
267,2024-01-10 16:21:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.1842498779297,0.0,0.0
268,2024-01-10 16:22:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0054931640625,0.0,0.0
269,2024-01-10 16:22:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0359344482422,0.0,0.0
270,2024-01-10 16:22:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.2821807861328,0.0,0.0
271,2024-01-10 16:23:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.6666259765625,0.0,0.0
272,2024-01-10 16:23:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.4511260986328,0.0,0.0
273,2024-01-10 16:24:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.28347778320312,0.0,0.0
274,2024-01-10 16:24:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.70738220214844,0.0,0.0
275,2024-01-10 16:25:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.71412658691406,0.0,0.0
276,2024-01-10 16:25:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.4355010986328,0.0,0.0
277,2024-01-10 16:26:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.44125366210938,0.0,0.0
278,2024-01-10 16:29:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.6770782470703,0.0,0.0
279,2024-01-10 16:31:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.90020751953125,0.0,0.0
280,2024-01-10 16:31:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.70802307128906,0.0,0.0
281,2024-01-10 16:32:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.77149963378906,0.0,0.0
282,2024-01-10 16:33:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.79385375976562,0.0,0.0
283,2024-01-10 16:33:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.6587371826172,0.0,0.0
284,2024-01-10 16:34:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.5670623779297,0.0,0.0
285,2024-01-10 16:34:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.355712890625,0.0,0.0
286,2024-01-10 16:35:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.18141174316406,0.0,0.0
287,2024-01-10 16:35:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.3199920654297,0.0,0.0
288,2024-01-10 16:36:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.08502197265625,0.0,0.0
289,2024-01-10 16:38:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.6680145263672,0.0,0.0
290,2024-01-10 16:39:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.55859375,0.0,0.0
291,2024-01-10 16:39:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.36209106445312,0.0,0.0
292,2024-01-10 16:40:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.85284423828125,0.0,0.0
293,2024-01-10 16:40:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.48086547851562,0.0,0.0
294,2024-01-10 16:41:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.6067657470703,0.0,0.0
295,2024-01-10 16:41:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.09486389160156,0.0,0.0
296,2024-01-10 16:42:10+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.07293701171875,0.0,0.0
297,2024-01-10 16:42:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.21664428710938,0.0,0.0
298,2024-01-10 16:43:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.41673278808594,0.0,0.0
299,2024-01-10 16:43:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.26730346679688,0.0,0.0
300,2024-01-10 16:44:00+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.09036254882812,0.0,0.0
301,2024-01-10 16:44:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.1605682373047,0.0,0.0
302,2024-01-10 16:44:50+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0269775390625,0.0,0.0
303,2024-01-10 16:45:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.18002319335938,0.0,0.0
304,2024-01-10 16:45:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.10531616210938,0.0,0.0
305,2024-01-10 16:46:20+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.36056518554688,0.0,0.0
306,2024-01-10 16:46:40+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.34629821777344,0.0,0.0
307,2024-01-10 16:48:30+00:00,equipment_power_usage,Machine_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.75184631347656,0.0,0.0
