,_time,id,count,Date,Time
0,2023-09-16 09:00:00+00:00,line_1,,2023-09-16,09:00:00
1,2023-09-16 09:05:00+00:00,line_1,,2023-09-16,09:05:00
2,2023-09-16 09:10:00+00:00,line_1,,2023-09-16,09:10:00
3,2023-09-16 09:15:00+00:00,line_1,,2023-09-16,09:15:00
4,2023-09-16 09:20:00+00:00,line_1,,2023-09-16,09:20:00
5,2023-09-16 09:25:00+00:00,line_1,,2023-09-16,09:25:00
6,2023-09-16 09:30:00+00:00,line_1,,2023-09-16,09:30:00
7,2023-09-16 09:35:00+00:00,line_1,,2023-09-16,09:35:00
8,2023-09-16 09:40:00+00:00,line_1,,2023-09-16,09:40:00
9,2023-09-16 09:45:00+00:00,line_1,,2023-09-16,09:45:00
10,2023-09-16 09:50:00+00:00,line_1,,2023-09-16,09:50:00
11,2023-09-16 09:55:00+00:00,line_1,,2023-09-16,09:55:00
12,2023-09-16 10:00:00+00:00,line_1,,2023-09-16,10:00:00
13,2023-09-16 10:05:00+00:00,line_1,,2023-09-16,10:05:00
14,2023-09-16 10:10:00+00:00,line_1,,2023-09-16,10:10:00
15,2023-09-16 10:15:00+00:00,line_1,,2023-09-16,10:15:00
16,2023-09-16 10:20:00+00:00,line_1,,2023-09-16,10:20:00
17,2023-09-16 10:25:00+00:00,line_1,,2023-09-16,10:25:00
18,2023-09-16 10:30:00+00:00,line_1,,2023-09-16,10:30:00
19,2023-09-16 10:35:00+00:00,line_1,,2023-09-16,10:35:00
20,2023-09-16 10:40:00+00:00,line_1,,2023-09-16,10:40:00
21,2023-09-16 10:45:00+00:00,line_1,,2023-09-16,10:45:00
22,2023-09-16 10:50:00+00:00,line_1,,2023-09-16,10:50:00
23,2023-09-16 10:55:00+00:00,line_1,,2023-09-16,10:55:00
24,2023-09-16 11:00:00+00:00,line_1,,2023-09-16,11:00:00
25,2023-09-16 11:05:00+00:00,line_1,,2023-09-16,11:05:00
26,2023-09-16 11:10:00+00:00,line_1,,2023-09-16,11:10:00
27,2023-09-16 11:15:00+00:00,line_1,,2023-09-16,11:15:00
28,2023-09-16 11:20:00+00:00,line_1,,2023-09-16,11:20:00
29,2023-09-16 11:25:00+00:00,line_1,,2023-09-16,11:25:00
30,2023-09-16 11:30:00+00:00,line_1,,2023-09-16,11:30:00
31,2023-09-16 11:35:00+00:00,line_1,,2023-09-16,11:35:00
32,2023-09-16 11:40:00+00:00,line_1,,2023-09-16,11:40:00
33,2023-09-16 11:45:00+00:00,line_1,,2023-09-16,11:45:00
34,2023-09-16 11:50:00+00:00,line_1,,2023-09-16,11:50:00
35,2023-09-16 11:55:00+00:00,line_1,,2023-09-16,11:55:00
36,2023-09-16 12:00:00+00:00,line_1,,2023-09-16,12:00:00
37,2023-09-16 12:05:00+00:00,line_1,,2023-09-16,12:05:00
38,2023-09-16 12:10:00+00:00,line_1,,2023-09-16,12:10:00
39,2023-09-16 12:15:00+00:00,line_1,,2023-09-16,12:15:00
40,2023-09-16 12:20:00+00:00,line_1,,2023-09-16,12:20:00
41,2023-09-16 12:25:00+00:00,line_1,,2023-09-16,12:25:00
42,2023-09-16 12:30:00+00:00,line_1,,2023-09-16,12:30:00
43,2023-09-16 12:35:00+00:00,line_1,,2023-09-16,12:35:00
44,2023-09-16 12:40:00+00:00,line_1,,2023-09-16,12:40:00
45,2023-09-16 12:45:00+00:00,line_1,,2023-09-16,12:45:00
46,2023-09-16 12:50:00+00:00,line_1,,2023-09-16,12:50:00
47,2023-09-16 12:55:00+00:00,line_1,,2023-09-16,12:55:00
48,2023-09-16 13:00:00+00:00,line_1,,2023-09-16,13:00:00
49,2023-09-16 13:05:00+00:00,line_1,,2023-09-16,13:05:00
50,2023-09-16 13:10:00+00:00,line_1,,2023-09-16,13:10:00
51,2023-09-16 13:15:00+00:00,line_1,,2023-09-16,13:15:00
52,2023-09-16 13:20:00+00:00,line_1,,2023-09-16,13:20:00
53,2023-09-16 13:25:00+00:00,line_1,,2023-09-16,13:25:00
54,2023-09-16 13:30:00+00:00,line_1,,2023-09-16,13:30:00
55,2023-09-16 13:35:00+00:00,line_1,,2023-09-16,13:35:00
56,2023-09-16 13:40:00+00:00,line_1,,2023-09-16,13:40:00
57,2023-09-16 13:45:00+00:00,line_1,,2023-09-16,13:45:00
58,2023-09-16 13:50:00+00:00,line_1,,2023-09-16,13:50:00
59,2023-09-16 13:55:00+00:00,line_1,,2023-09-16,13:55:00
60,2023-09-16 14:00:00+00:00,line_1,,2023-09-16,14:00:00
61,2023-09-16 14:05:00+00:00,line_1,,2023-09-16,14:05:00
62,2023-09-16 14:10:00+00:00,line_1,,2023-09-16,14:10:00
63,2023-09-16 14:15:00+00:00,line_1,,2023-09-16,14:15:00
64,2023-09-16 14:20:00+00:00,line_1,,2023-09-16,14:20:00
65,2023-09-16 14:25:00+00:00,line_1,,2023-09-16,14:25:00
66,2023-09-16 14:30:00+00:00,line_1,,2023-09-16,14:30:00
67,2023-09-16 14:35:00+00:00,line_1,,2023-09-16,14:35:00
68,2023-09-16 14:40:00+00:00,line_1,,2023-09-16,14:40:00
69,2023-09-16 14:45:00+00:00,line_1,,2023-09-16,14:45:00
70,2023-09-16 14:50:00+00:00,line_1,,2023-09-16,14:50:00
71,2023-09-16 14:55:00+00:00,line_1,,2023-09-16,14:55:00
72,2023-09-16 15:00:00+00:00,line_1,,2023-09-16,15:00:00
73,2023-09-16 15:05:00+00:00,line_1,,2023-09-16,15:05:00
74,2023-09-16 15:10:00+00:00,line_1,,2023-09-16,15:10:00
75,2023-09-16 15:15:00+00:00,line_1,,2023-09-16,15:15:00
76,2023-09-16 15:20:00+00:00,line_1,,2023-09-16,15:20:00
77,2023-09-16 15:25:00+00:00,line_1,,2023-09-16,15:25:00
78,2023-09-16 15:30:00+00:00,line_1,,2023-09-16,15:30:00
79,2023-09-16 15:35:00+00:00,line_1,,2023-09-16,15:35:00
80,2023-09-16 15:40:00+00:00,line_1,,2023-09-16,15:40:00
81,2023-09-16 15:45:00+00:00,line_1,,2023-09-16,15:45:00
82,2023-09-16 15:50:00+00:00,line_1,,2023-09-16,15:50:00
83,2023-09-16 15:55:00+00:00,line_1,,2023-09-16,15:55:00
84,2023-09-16 16:00:00+00:00,line_1,,2023-09-16,16:00:00
85,2023-09-16 16:05:00+00:00,line_1,,2023-09-16,16:05:00
86,2023-09-16 16:10:00+00:00,line_1,,2023-09-16,16:10:00
87,2023-09-16 16:15:00+00:00,line_1,,2023-09-16,16:15:00
88,2023-09-16 16:20:00+00:00,line_1,,2023-09-16,16:20:00
89,2023-09-16 16:25:00+00:00,line_1,,2023-09-16,16:25:00
90,2023-09-16 16:30:00+00:00,line_1,,2023-09-16,16:30:00
91,2023-09-16 16:35:00+00:00,line_1,,2023-09-16,16:35:00
92,2023-09-16 16:40:00+00:00,line_1,,2023-09-16,16:40:00
93,2023-09-16 16:45:00+00:00,line_1,,2023-09-16,16:45:00
94,2023-09-16 16:50:00+00:00,line_1,,2023-09-16,16:50:00
95,2023-09-16 16:55:00+00:00,line_1,,2023-09-16,16:55:00
96,2023-09-16 17:00:00+00:00,line_1,,2023-09-16,17:00:00
97,2023-09-16 17:05:00+00:00,line_1,,2023-09-16,17:05:00
98,2023-09-16 17:10:00+00:00,line_1,,2023-09-16,17:10:00
99,2023-09-16 17:15:00+00:00,line_1,,2023-09-16,17:15:00
100,2023-09-16 17:20:00+00:00,line_1,,2023-09-16,17:20:00
101,2023-09-16 17:25:00+00:00,line_1,,2023-09-16,17:25:00
102,2023-09-16 17:30:00+00:00,line_1,,2023-09-16,17:30:00
103,2023-09-16 17:35:00+00:00,line_1,,2023-09-16,17:35:00
104,2023-09-16 17:40:00+00:00,line_1,,2023-09-16,17:40:00
105,2023-09-16 17:45:00+00:00,line_1,,2023-09-16,17:45:00
106,2023-09-16 17:50:00+00:00,line_1,,2023-09-16,17:50:00
107,2023-09-16 17:55:00+00:00,line_1,,2023-09-16,17:55:00
108,2023-09-16 18:00:00+00:00,line_1,,2023-09-16,18:00:00
109,2023-09-16 18:05:00+00:00,line_1,,2023-09-16,18:05:00
110,2023-09-16 18:10:00+00:00,line_1,,2023-09-16,18:10:00
111,2023-09-16 18:15:00+00:00,line_1,,2023-09-16,18:15:00
112,2023-09-16 18:20:00+00:00,line_1,,2023-09-16,18:20:00
113,2023-09-16 18:25:00+00:00,line_1,,2023-09-16,18:25:00
114,2023-09-16 18:30:00+00:00,line_1,,2023-09-16,18:30:00
115,2023-09-16 18:35:00+00:00,line_1,,2023-09-16,18:35:00
116,2023-09-16 18:40:00+00:00,line_1,,2023-09-16,18:40:00
117,2023-09-16 18:45:00+00:00,line_1,,2023-09-16,18:45:00
118,2023-09-16 18:50:00+00:00,line_1,,2023-09-16,18:50:00
119,2023-09-16 18:55:00+00:00,line_1,,2023-09-16,18:55:00
120,2023-09-16 19:00:00+00:00,line_1,,2023-09-16,19:00:00
121,2023-09-16 19:05:00+00:00,line_1,,2023-09-16,19:05:00
122,2023-09-16 19:10:00+00:00,line_1,,2023-09-16,19:10:00
123,2023-09-16 19:15:00+00:00,line_1,,2023-09-16,19:15:00
124,2023-09-16 19:20:00+00:00,line_1,,2023-09-16,19:20:00
125,2023-09-16 19:25:00+00:00,line_1,,2023-09-16,19:25:00
126,2023-09-16 19:30:00+00:00,line_1,,2023-09-16,19:30:00
127,2023-09-16 19:35:00+00:00,line_1,,2023-09-16,19:35:00
128,2023-09-16 19:40:00+00:00,line_1,,2023-09-16,19:40:00
129,2023-09-16 19:45:00+00:00,line_1,,2023-09-16,19:45:00
130,2023-09-16 19:50:00+00:00,line_1,,2023-09-16,19:50:00
131,2023-09-16 19:55:00+00:00,line_1,,2023-09-16,19:55:00
132,2023-09-16 20:00:00+00:00,line_1,,2023-09-16,20:00:00
133,2023-09-16 20:05:00+00:00,line_1,,2023-09-16,20:05:00
134,2023-09-16 20:10:00+00:00,line_1,,2023-09-16,20:10:00
135,2023-09-16 20:15:00+00:00,line_1,,2023-09-16,20:15:00
136,2023-09-16 20:20:00+00:00,line_1,,2023-09-16,20:20:00
137,2023-09-16 20:25:00+00:00,line_1,,2023-09-16,20:25:00
138,2023-09-16 20:30:00+00:00,line_1,,2023-09-16,20:30:00
139,2023-09-16 20:35:00+00:00,line_1,,2023-09-16,20:35:00
140,2023-09-16 20:40:00+00:00,line_1,,2023-09-16,20:40:00
141,2023-09-16 20:45:00+00:00,line_1,,2023-09-16,20:45:00
142,2023-09-16 20:50:00+00:00,line_1,,2023-09-16,20:50:00
143,2023-09-16 20:55:00+00:00,line_1,,2023-09-16,20:55:00
144,2023-09-16 21:00:00+00:00,line_1,,2023-09-16,21:00:00
145,2023-09-16 21:05:00+00:00,line_1,,2023-09-16,21:05:00
146,2023-09-16 21:10:00+00:00,line_1,,2023-09-16,21:10:00
147,2023-09-16 21:15:00+00:00,line_1,,2023-09-16,21:15:00
148,2023-09-16 21:20:00+00:00,line_1,,2023-09-16,21:20:00
149,2023-09-16 21:25:00+00:00,line_1,,2023-09-16,21:25:00
150,2023-09-16 21:30:00+00:00,line_1,,2023-09-16,21:30:00
151,2023-09-16 21:35:00+00:00,line_1,,2023-09-16,21:35:00
152,2023-09-16 21:40:00+00:00,line_1,,2023-09-16,21:40:00
153,2023-09-16 21:45:00+00:00,line_1,,2023-09-16,21:45:00
154,2023-09-16 21:50:00+00:00,line_1,,2023-09-16,21:50:00
155,2023-09-16 21:55:00+00:00,line_1,,2023-09-16,21:55:00
156,2023-09-16 22:00:00+00:00,line_1,,2023-09-16,22:00:00
157,2023-09-16 22:05:00+00:00,line_1,,2023-09-16,22:05:00
158,2023-09-16 22:10:00+00:00,line_1,,2023-09-16,22:10:00
159,2023-09-16 22:15:00+00:00,line_1,,2023-09-16,22:15:00
160,2023-09-16 22:20:00+00:00,line_1,,2023-09-16,22:20:00
161,2023-09-16 22:25:00+00:00,line_1,,2023-09-16,22:25:00
162,2023-09-16 22:30:00+00:00,line_1,,2023-09-16,22:30:00
163,2023-09-16 22:35:00+00:00,line_1,,2023-09-16,22:35:00
164,2023-09-16 22:40:00+00:00,line_1,,2023-09-16,22:40:00
165,2023-09-16 22:45:00+00:00,line_1,,2023-09-16,22:45:00
166,2023-09-16 22:50:00+00:00,line_1,,2023-09-16,22:50:00
167,2023-09-16 22:55:00+00:00,line_1,,2023-09-16,22:55:00
168,2023-09-16 23:00:00+00:00,line_1,,2023-09-16,23:00:00
169,2023-09-16 23:05:00+00:00,line_1,,2023-09-16,23:05:00
170,2023-09-16 23:10:00+00:00,line_1,,2023-09-16,23:10:00
171,2023-09-16 23:15:00+00:00,line_1,,2023-09-16,23:15:00
172,2023-09-16 23:20:00+00:00,line_1,,2023-09-16,23:20:00
173,2023-09-16 23:25:00+00:00,line_1,,2023-09-16,23:25:00
174,2023-09-16 23:30:00+00:00,line_1,,2023-09-16,23:30:00
175,2023-09-16 23:35:00+00:00,line_1,,2023-09-16,23:35:00
176,2023-09-16 23:40:00+00:00,line_1,,2023-09-16,23:40:00
177,2023-09-16 23:45:00+00:00,line_1,,2023-09-16,23:45:00
178,2023-09-16 23:50:00+00:00,line_1,,2023-09-16,23:50:00
179,2023-09-16 23:55:00+00:00,line_1,,2023-09-16,23:55:00
180,2023-09-17 00:00:00+00:00,line_1,,2023-09-17,00:00:00
181,2023-09-17 00:05:00+00:00,line_1,,2023-09-17,00:05:00
182,2023-09-17 00:10:00+00:00,line_1,,2023-09-17,00:10:00
183,2023-09-17 00:15:00+00:00,line_1,,2023-09-17,00:15:00
184,2023-09-17 00:20:00+00:00,line_1,,2023-09-17,00:20:00
185,2023-09-17 00:25:00+00:00,line_1,,2023-09-17,00:25:00
186,2023-09-17 00:30:00+00:00,line_1,,2023-09-17,00:30:00
187,2023-09-17 00:35:00+00:00,line_1,,2023-09-17,00:35:00
188,2023-09-17 00:40:00+00:00,line_1,,2023-09-17,00:40:00
189,2023-09-17 00:45:00+00:00,line_1,,2023-09-17,00:45:00
190,2023-09-17 00:50:00+00:00,line_1,,2023-09-17,00:50:00
191,2023-09-17 00:55:00+00:00,line_1,,2023-09-17,00:55:00
192,2023-09-17 01:00:00+00:00,line_1,,2023-09-17,01:00:00
193,2023-09-17 01:05:00+00:00,line_1,,2023-09-17,01:05:00
194,2023-09-17 01:10:00+00:00,line_1,,2023-09-17,01:10:00
195,2023-09-17 01:15:00+00:00,line_1,,2023-09-17,01:15:00
196,2023-09-17 01:20:00+00:00,line_1,,2023-09-17,01:20:00
197,2023-09-17 01:25:00+00:00,line_1,,2023-09-17,01:25:00
198,2023-09-17 01:30:00+00:00,line_1,,2023-09-17,01:30:00
199,2023-09-17 01:35:00+00:00,line_1,,2023-09-17,01:35:00
200,2023-09-17 01:40:00+00:00,line_1,,2023-09-17,01:40:00
201,2023-09-17 01:45:00+00:00,line_1,,2023-09-17,01:45:00
202,2023-09-17 01:50:00+00:00,line_1,,2023-09-17,01:50:00
203,2023-09-17 01:55:00+00:00,line_1,,2023-09-17,01:55:00
204,2023-09-17 02:00:00+00:00,line_1,,2023-09-17,02:00:00
205,2023-09-17 02:05:00+00:00,line_1,,2023-09-17,02:05:00
206,2023-09-17 02:10:00+00:00,line_1,,2023-09-17,02:10:00
207,2023-09-17 02:15:00+00:00,line_1,,2023-09-17,02:15:00
208,2023-09-17 02:20:00+00:00,line_1,,2023-09-17,02:20:00
209,2023-09-17 02:25:00+00:00,line_1,,2023-09-17,02:25:00
210,2023-09-17 02:30:00+00:00,line_1,,2023-09-17,02:30:00
211,2023-09-17 02:35:00+00:00,line_1,,2023-09-17,02:35:00
212,2023-09-17 02:40:00+00:00,line_1,,2023-09-17,02:40:00
213,2023-09-17 02:45:00+00:00,line_1,,2023-09-17,02:45:00
214,2023-09-17 02:50:00+00:00,line_1,,2023-09-17,02:50:00
215,2023-09-17 02:55:00+00:00,line_1,,2023-09-17,02:55:00
216,2023-09-17 03:00:00+00:00,line_1,,2023-09-17,03:00:00
217,2023-09-17 03:05:00+00:00,line_1,,2023-09-17,03:05:00
218,2023-09-17 03:10:00+00:00,line_1,,2023-09-17,03:10:00
219,2023-09-17 03:15:00+00:00,line_1,,2023-09-17,03:15:00
220,2023-09-17 03:20:00+00:00,line_1,,2023-09-17,03:20:00
221,2023-09-17 03:25:00+00:00,line_1,,2023-09-17,03:25:00
222,2023-09-17 03:30:00+00:00,line_1,,2023-09-17,03:30:00
223,2023-09-17 03:35:00+00:00,line_1,,2023-09-17,03:35:00
224,2023-09-17 03:40:00+00:00,line_1,,2023-09-17,03:40:00
225,2023-09-17 03:45:00+00:00,line_1,,2023-09-17,03:45:00
226,2023-09-17 03:50:00+00:00,line_1,,2023-09-17,03:50:00
227,2023-09-17 03:55:00+00:00,line_1,,2023-09-17,03:55:00
228,2023-09-17 04:00:00+00:00,line_1,,2023-09-17,04:00:00
229,2023-09-17 04:05:00+00:00,line_1,,2023-09-17,04:05:00
230,2023-09-17 04:10:00+00:00,line_1,,2023-09-17,04:10:00
231,2023-09-17 04:15:00+00:00,line_1,,2023-09-17,04:15:00
232,2023-09-17 04:20:00+00:00,line_1,,2023-09-17,04:20:00
233,2023-09-17 04:25:00+00:00,line_1,,2023-09-17,04:25:00
234,2023-09-17 04:30:00+00:00,line_1,,2023-09-17,04:30:00
235,2023-09-17 04:35:00+00:00,line_1,,2023-09-17,04:35:00
236,2023-09-17 04:40:00+00:00,line_1,,2023-09-17,04:40:00
237,2023-09-17 04:45:00+00:00,line_1,,2023-09-17,04:45:00
238,2023-09-17 04:50:00+00:00,line_1,,2023-09-17,04:50:00
239,2023-09-17 04:55:00+00:00,line_1,,2023-09-17,04:55:00
240,2023-09-17 05:00:00+00:00,line_1,,2023-09-17,05:00:00
241,2023-09-17 05:05:00+00:00,line_1,,2023-09-17,05:05:00
242,2023-09-17 05:10:00+00:00,line_1,,2023-09-17,05:10:00
243,2023-09-17 05:15:00+00:00,line_1,,2023-09-17,05:15:00
244,2023-09-17 05:20:00+00:00,line_1,,2023-09-17,05:20:00
245,2023-09-17 05:25:00+00:00,line_1,,2023-09-17,05:25:00
246,2023-09-17 05:30:00+00:00,line_1,,2023-09-17,05:30:00
247,2023-09-17 05:35:00+00:00,line_1,,2023-09-17,05:35:00
248,2023-09-17 05:40:00+00:00,line_1,,2023-09-17,05:40:00
249,2023-09-17 05:45:00+00:00,line_1,,2023-09-17,05:45:00
250,2023-09-17 05:50:00+00:00,line_1,,2023-09-17,05:50:00
251,2023-09-17 05:55:00+00:00,line_1,,2023-09-17,05:55:00
252,2023-09-17 06:00:00+00:00,line_1,,2023-09-17,06:00:00
253,2023-09-17 06:05:00+00:00,line_1,,2023-09-17,06:05:00
254,2023-09-17 06:10:00+00:00,line_1,,2023-09-17,06:10:00
255,2023-09-17 06:15:00+00:00,line_1,,2023-09-17,06:15:00
256,2023-09-17 06:20:00+00:00,line_1,,2023-09-17,06:20:00
257,2023-09-17 06:25:00+00:00,line_1,,2023-09-17,06:25:00
258,2023-09-17 06:30:00+00:00,line_1,,2023-09-17,06:30:00
259,2023-09-17 06:35:00+00:00,line_1,,2023-09-17,06:35:00
260,2023-09-17 06:40:00+00:00,line_1,,2023-09-17,06:40:00
261,2023-09-17 06:45:00+00:00,line_1,,2023-09-17,06:45:00
262,2023-09-17 06:50:00+00:00,line_1,,2023-09-17,06:50:00
263,2023-09-17 06:55:00+00:00,line_1,,2023-09-17,06:55:00
264,2023-09-17 07:00:00+00:00,line_1,,2023-09-17,07:00:00
265,2023-09-17 07:05:00+00:00,line_1,,2023-09-17,07:05:00
266,2023-09-17 07:10:00+00:00,line_1,,2023-09-17,07:10:00
267,2023-09-17 07:15:00+00:00,line_1,,2023-09-17,07:15:00
268,2023-09-17 07:20:00+00:00,line_1,,2023-09-17,07:20:00
269,2023-09-17 07:25:00+00:00,line_1,,2023-09-17,07:25:00
270,2023-09-17 07:30:00+00:00,line_1,,2023-09-17,07:30:00
271,2023-09-17 07:35:00+00:00,line_1,,2023-09-17,07:35:00
272,2023-09-17 07:40:00+00:00,line_1,,2023-09-17,07:40:00
273,2023-09-17 07:45:00+00:00,line_1,,2023-09-17,07:45:00
274,2023-09-17 07:50:00+00:00,line_1,,2023-09-17,07:50:00
275,2023-09-17 07:55:00+00:00,line_1,,2023-09-17,07:55:00
276,2023-09-17 08:00:00+00:00,line_1,,2023-09-17,08:00:00
277,2023-09-17 08:05:00+00:00,line_1,,2023-09-17,08:05:00
278,2023-09-17 08:10:00+00:00,line_1,,2023-09-17,08:10:00
279,2023-09-17 08:15:00+00:00,line_1,,2023-09-17,08:15:00
280,2023-09-17 08:20:00+00:00,line_1,,2023-09-17,08:20:00
281,2023-09-17 08:25:00+00:00,line_1,,2023-09-17,08:25:00
282,2023-09-17 08:30:00+00:00,line_1,,2023-09-17,08:30:00
283,2023-09-17 08:35:00+00:00,line_1,,2023-09-17,08:35:00
284,2023-09-17 08:40:00+00:00,line_1,,2023-09-17,08:40:00
285,2023-09-17 08:45:00+00:00,line_1,,2023-09-17,08:45:00
286,2023-09-17 08:50:00+00:00,line_1,,2023-09-17,08:50:00
287,2023-09-17 08:55:00+00:00,line_1,,2023-09-17,08:55:00
288,2023-09-17 09:00:00+00:00,line_1,,2023-09-17,09:00:00
289,2023-09-17 09:05:00+00:00,line_1,,2023-09-17,09:05:00
